cnae_fmt,cnae_raw,descricao,atende,incluido_simples,pode_mei,anexos_romano,aliquotas_faixa,fator_r,secao_cod,secao,divisao_cod,divisao,grupo_cod,grupo,classe_cod,classe,atividades_compreende,atividades_nao_compreende,descritores,relacionados,_status,_flags,_nota,_confianca
"4520-0/07","4520007","SERVIÇOS DE INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES","Atende","Sim","Sim","III","III:De 6% até 33%","Não","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","452","MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES","45200","MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES","a instalação, manutenção e reparação de acessórios para veículos automotores || a instalação, manutenção e reparação de ar condicionado para veículos automotores || a instalação ou substituição de peças e acessórios para veículos automotores, não associado a venda ou a fabricação || a colocação de películas de insulfilm em veículos automotores || o serviço de instalação de kits blindagem de veículos automotores || os serviços de instalação, manutenção e reparação de acessórios de caminhões, ônibus e outros veículos pesados","a instalação ou substituição de peças e acessórios para veículos automotores, associado a venda (45.30-7)","ALARMES E SISTEMAS DE SEGURANÇA EM AUTOMÓVEL; INSTALAÇÃO DE || AR CONDICIONADO PARA VEICULO AUTOMOTOR; INSTALAÇÃO || AR CONDICIONADO PARA VEICULO AUTOMOTOR; MANUTENÇÃO || FILMES OU PELÍCULAS DE POLIÉSTER DE CONTROLE SOLAR (INSULFILME) EM AUTOMÓVEIS; INSTALAÇÃO, APLICAÇÃO, COLOCAÇÃO DE || INSTALAÇÃO DE ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES; SERVIÇOS DE || INSTALAÇÃO DE KITS DE BLINDAGEM DE VEÍCULOS AUTOMOTORES; SERVIÇOS DE || RECONDICIONAMENTO DE PEÇAS AUTOMOTIVAS; SERVIÇOS DE","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520008|4530701|4530702|4530703|4530704|4530705|4530706|4541201|4541202|4541203|4541204|4541206|4541207|4542101|4542102|4543900","OK","","","nao-ratificado"
"4520-0/08","4520008","SERVIÇOS DE CAPOTARIA","Atende","Sim","Sim","III","III:De 6% até 33%","Não","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","452","MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES","45200","MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES","Atividades de capotaria em veículos || Atividades de reforma e manutenção de estofados de veículos","","CAPOTEIRO DE AUTOMÓVEIS; SERVIÇOS DE || CAPOTEIRO DE ÔNIBUS, CAMINHÕES E VEÍCULOS PESADOS; SERVIÇOS DE || ESTOFARIA DE VEÍCULOS; SERVIÇOS DE || LIMPEZA DE ESTOFADOS DE VEÍCULOS AUTOMOTORES; SERVIÇOS DE || REFORMA E MANUTENÇÃO DE ESTOFADOS DE VEÍCULOS; SERVIÇOS DE","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4530701|4530702|4530703|4530704|4530705|4530706|4541201|4541202|4541203|4541204|4541206|4541207|4542101|4542102|4543900","OK","","","nao-ratificado"
"4530-7/03","4530703","COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES","Atende","Sim","Sim","I","I:De 4% até 19%","Não","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","453","COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES","45307","COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES","o comércio varejista de peças e acessórios novos, mecânicos e elétricos para veículos automotores || o comércio varejista de motores completos, novos e recondicionados para veículos automotores || o comércio varejista de peças e acessórios novos para carrocerias para veículos automotores || o comércio varejista de capas, capotas, bancos e estofados para veículos automotores || o comércio varejista de ar condicionados novos para veículos automotores || o comércio varejista de vidros e espelhos para veículos automotores","o comércio varejista de peças e acessórios para motocicletas (4541-2/05) e bicicletas (4763-6/03) || o comércio varejista de peças e acessórios usados para veículos automotores (4530-7/04) || o comércio varejista de pneus e câmaras-de-ar para veículos automotores (4530-7/05) || as atividades de representantes comerciais e agentes do comércio de peças e acessórios para veículos automotores (4530-7/06)","ALARMES PARA AUTOMÓVEIS; COMÉRCIO VAREJISTA || ALARMES PARA VEÍCULOS AUTOMOTIVOS; COMÉRCIO VAREJISTA || AMORTECEDORES E MOLAS NOVOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || AR CONDICIONADO NOVO PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || AUTO-FALANTES PARA VEÍCULOS AUTOMOTIVOS; COMÉRCIO VAREJISTA || BANCOS ESTOFADOS NOVOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || BATERIAS E ACUMULADORES NOVOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || CANOS E SILENCIOSOS NOVOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || CAPAS E ENCERADOS NOVOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || CAPOTAS NOVAS PARA VEÍCULO AUTOMOTOR; COMÉRCIO VAREJISTA DE || EQUIPAMENTOS DE SOM NOVOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || EXTINTORES DE INCÊNDIO NOVOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || MOTORES NOVOS E RECONDICIONADOS PARA VEÍCULOS AUTOMOTORES; COMÉRCIO VAREJISTA || PEÇAS E ACESSÓRIOS NOVOS PARA CARROCERIAS; COMÉRCIO VAREJISTA DE || PEÇAS E ACESSÓRIOS NOVOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || PEÇAS E ADESIVOS NOVOS (ESPOLEERS, SAIS, AEROFÓLIS, ETC) PARA TUNAGEM DE VEÍCULOS; COMÉRCIO VAREJISTA DE || RADIADORES PARA VEÍCULOS; COMÉRCIO VAREJISTA || RODAS E AROS NOVOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || ROLAMENTOS NOVOS PARA VEÍCULOS AUTOMOTORES; COMÉRCIO VAREJISTA || VIDROS E ESPELHOS PARA VEÍCULOS AUTOMOTORES; COMÉRCIO VAREJISTA DE","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530704|4530705|4530706|4541201|4541202|4541203|4541204|4541206|4541207|4542101|4542102|4543900","OK","","","nao-ratificado"
"4530-7/04","4530704","COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS USADOS PARA VEÍCULOS AUTOMOTORES","Atende","Sim","Sim","I","I:De 4% até 19%","Não","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","453","COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES","45307","COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES","o comércio varejista de peças e acessórios usados, mecânicos e elétricos para veículos automotores || o comércio varejista de motores completos usados, para veículos automotores || o comércio varejista de peças e acessórios usados, para carrocerias para veículos automotores || o comércio varejista de capas, capotas, bancos e estofados usados, para veículos automotores || o comércio varejista de ar condicionados usados, para veículos automotores","o comércio varejista de peças e acessórios para motocicletas (4541-2/05) e bicicletas (4763-6/03) || o comércio varejista de peças e acessórios novos para veículos automotores (4530-7/03) || o comércio varejista de pneus e câmaras-de-ar para veículos automotores (4530-7/05) || as atividades de representantes comerciais e agentes do comércio de peças e acessórios para veículos automotores (4530-7/06)","AMORTECEDORES E MOLAS USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || AR CONDICIONADO USADO PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || BANCOS ESTOFADOS USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || BATERIAS E ACUMULADORES USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || CANOS E SILENCIOSOS USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || CAPAS E ENCERADOS USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || CAPOTAS USADAS PARA VEÍCULO AUTOMOTOR; COMÉRCIO VAREJISTA DE || DESMANCHE DE VEÍCULOS AUTOMOTORES, COM COMERCIALIZAÇÃO DE PARTES, PEÇAS E ACESSÓRIOS; SERVIÇOS DE || EQUIPAMENTOS DE SOM USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || EXTINTORES DE INCÊNDIO USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || MOTORES USADOS E RECONDICIONADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || PEÇAS E ACESSÓRIOS USADOS PARA CARROCERIAS; COMÉRCIO VAREJISTA DE || PEÇAS E ACESSÓRIOS USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA || RODAS E AROS USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530703|4530705|4530706|4541201|4541202|4541203|4541204|4541206|4541207|4542101|4542102|4543900","OK","","","nao-ratificado"
"4530-7/05","4530705","COMÉRCIO A VAREJO DE PNEUMÁTICOS E CÂMARAS DE AR","Atende","Sim","Sim","I","I:De 4% até 19%","Não","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","453","COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES","45307","COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES","o comércio varejista de pneumáticos e câmaras-de-ar novos e usados para veículos automotores","atividades de representantes comerciais e agentes do comércio de peças e acessórios para veículos automotores (4530-7/06)","PNEUS E CÂMARAS DE AR NOVOS E USADOS PARA VEICULO AUTOMOTOR; COMÉRCIO VAREJISTA","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530703|4530704|4530706|4541201|4541202|4541203|4541204|4541206|4541207|4542101|4542102|4543900","OK","","","nao-ratificado"
"4530-7/06","4530706","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PEÇAS E ACESSÓRIOS NOVOS E USADOS PARA VEÍCULOS AUTOMOTORES","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","453","COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES","45307","COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES","as atividades de representantes comerciais e agentes do comércio por atacado e a varejo de peças e acessórios novos e usados para veículos automotores","","REPRESENTANTE COMERCIAL E AGENTE DE COMÉRCIO DE PEÇAS E ACESSÓRIOS NOVOS E USADOS PARA VEICULO AUTOMOTOR; ATACADISTA E VAREJISTA","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530703|4530704|4530705|4541201|4541202|4541203|4541204|4541206|4541207|4542101|4542102|4543900","OK","","","nao-ratificado"
"4541-2/03","4541203","COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS","Atende","Sim","Não","I","I:De 4% até 19%","Não","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","454","COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","45412","COMÉRCIO POR ATACADO E A VAREJO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","o comércio varejista de motocicletas e motonetas novas","o comércio varejista de bicicletas e triciclos (4763-6/03) || a manutenção e reparação de motocicletas e motonetas (4543-9/00) || o comércio varejista de peças e acessórios para motocicletas e motonetas (4541-2/05) || as atividades de representantes comerciais e agentes do comércio atacadista e varejista de motocicletas e motonetas (4542-1/01) || o comércio sob consignação, a varejo e por atacado, de motocicletas e motonetas (4542-1/02)","MOTOS E MOTONETAS NOVAS; COMÉRCIO VAREJISTA || TRICICLOS, QUADRICICLOS MOTORIZADOS; COMÉRCIO VAREJISTA DE","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530703|4530704|4530705|4530706|4541201|4541202|4541204|4541206|4541207|4542101|4542102|4543900","OK","","","nao-ratificado"
"4541-2/04","4541204","COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS","Atende","Sim","Não","I|III|V","I:De 4% até 19%|III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","454","COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","45412","COMÉRCIO POR ATACADO E A VAREJO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","o comércio varejista de motocicletas e motonetas usadas","o comércio varejista de bicicletas e triciclos (4763-6/03) || a manutenção e reparação de motocicletas e motonetas (4543-9/00) || o comércio varejista de peças e acessórios para motocicletas e motonetas (4541-2/05) || as atividades de representantes comerciais e agentes do comércio atacadista e varejista de motocicletas e motonetas (4542-1/01) || o comércio sob consignação, a varejo e por atacado, de motocicletas e motonetas (4542-1/02)","MOTOCICLETAS, MOTOS E MOTONETAS USADAS; COMÉRCIO VAREJISTA","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530703|4530704|4530705|4530706|4541201|4541202|4541203|4541206|4541207|4542101|4542102|4543900","OK","","","nao-ratificado"
"4541-2/06","4541206","COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA MOTOCICLETAS E MOTONETAS","Atende","Sim","Sim","I","I:De 4% até 19%","Não","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","454","COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","45412","COMÉRCIO POR ATACADO E A VAREJO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","o comércio varejista de peças, partes e acessórios novas para motocicletas e motonetas","o comércio varejista de peças, partes e acessórios usadas para motocicletas e motonetas (4541-2/07) || as atividades de representantes comerciais e agentes do comércio atacadista e varejista de motocicletas e motonetas (4542-1/01) || o comércio sob consignação, a varejo e por atacado, de motocicletas e motonetas (4542-1/02) || o comércio varejista de peças e acessórios para bicicletas (4763-6/03)","PEÇAS, PARTES E ACESSÓRIOS PARA MOTOCICLETAS, MOTOS E MOTONETAS, NOVAS; COMÉRCIO VAREJISTA","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530703|4530704|4530705|4530706|4541201|4541202|4541203|4541204|4541207|4542101|4542102|4543900","OK","","","nao-ratificado"
"4541-2/07","4541207","COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS USADOS PARA MOTOCICLETAS E MOTONETAS","Atende","Sim","Sim","I","I:De 4% até 19%","Não","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","454","COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","45412","COMÉRCIO POR ATACADO E A VAREJO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","o comércio varejista de peças, partes e acessórios usadas para motocicletas e motonetas","o comércio varejista de peças, partes e acessórios novas para motocicletas e motonetas (4541-2/06) || as atividades de representantes comerciais e agentes do comércio de motocicletas e motonetas (4542-1/01) || o comércio sob consignação de motocicletas e motonetas (4542-1/02) || o comércio varejista de peças e acessórios para bicicletas (4763-6/03)","PEÇAS, PARTES E ACESSÓRIOS PARA MOTOCICLETAS, MOTOS E MOTONETAS, USADAS; COMÉRCIO VAREJISTA","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530703|4530704|4530705|4530706|4541201|4541202|4541203|4541204|4541206|4542101|4542102|4543900","OK","","","nao-ratificado"
"4542-1/01","4542101","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MOTOCICLETAS E MOTONETAS, PEÇAS E ACESSÓRIOS","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","454","COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","45421","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","as atividades de representantes comerciais e agentes do comércio atacadista e varejista de motocicletas e motonetas; partes, peças e acessórios","o comércio sob consignação, a varejo e por atacado, de motocicletas e motonetas (4542-1/02) || o comércio de motocicletas e motonetas por atacado (4541-2/01) e a varejo (4541-2/03) e (4541-2/04) || o comércio de peças e acessórios de motocicletas e motonetas por atacado (4541-2/02) e a varejo (4541-2/05)","REPRESENTANTE COMERCIAL E AGENTE DE COMÉRCIO DE PEÇAS E ACESSÓRIOS NOVOS E USADOS PARA MOTOCICLETAS, MOTOS E MOTONETAS; ATACADISTA E VAREJISTA","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530703|4530704|4530705|4530706|4541201|4541202|4541203|4541204|4541206|4541207|4542102|4543900","OK","","","nao-ratificado"
"4543-9/00","4543900","MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS E MOTONETAS","Atende","Sim","Sim","III","III:De 6% até 33%","Não","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","454","COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS","45439","MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS","a manutenção e reparação de motocicletas e motonetas || a instalação de acessórios em motocicletas e motonetas","a manutenção e reparação de bicicletas, triciclos e outros veículos recreativos (9529-1/04)","FUNILARIA E PINTURA DE MOTOCICLETAS E MOTONETAS; SERVIÇOS DE || ACESSÓRIOS EM MOTOCICLETAS E MOTONETAS; INSTALAÇÃO DE || MOTOCICLETAS, MOTOS E MOTONETAS; MANUTENÇÃO E REPARAÇÃO","4511101|4511102|4511103|4511104|4511105|4511106|4512901|4512902|4520001|4520002|4520003|4520004|4520005|4520006|4520007|4520008|4530701|4530702|4530703|4530704|4530705|4530706|4541201|4541202|4541203|4541204|4541206|4541207|4542101|4542102","OK","","","nao-ratificado"
"4611-7/00","4611700","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MATÉRIAS PRIMAS AGRÍCOLAS E ANIMAIS VIVOS","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","461","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO, EXCETO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46117","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MATÉRIAS-PRIMAS AGRÍCOLAS E ANIMAIS VIVOS","as atividades de representantes comerciais e agentes do comércio de matérias agrícolas in natura tais como: || #- lã, couro bruto, cana de açúcar, algodão, café em coco, etc. || #- fios e fibras têxteis não beneficiadas || #- animais vivos: bovinos, suínos, caprinos, ovinos, eqüinos, etc. || #- subprodutos de origem animal não comestíveis: chifres, ossos, crinas etc. || #- outras matérias-primas agrícolas ou animal","as atividades de representantes comerciais e agentes do comércio de cereais beneficiados (4617-6/00) || as atividades dos representantes comerciais e agentes do comércio dos subprodutos do abate, comestíveis (4617-6/00) || as atividades de representantes comerciais e agentes do comércio de fios e fibras têxteis beneficiadas (4618-4/99)","ALGODÃO EM CAROÇO, JUTA, SISAL, FIBRAS VEGETAIS, LÃ, CRINAS, PELOS, CERDAS ANIMAIS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || ANIMAIS VIVOS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || BORRACHA NATURAL, GOMA VEGETAL; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || BOVINOS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || CAFÉ EM COCO; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || CAFÉ EM GRÃO; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || CAFÉ IN NATURA; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || CAFÉ VERDE; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || CAPRINOS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO || CASULOS DE BICHO DA SEDA; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || CEREAIS EM BRUTO; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || COURO EM BRUTO; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || EQÜINO; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || ERVAS MEDICINAIS EM BRUTO; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || FIOS E FIBRAS TÊXTEIS NÃO BENEFICIADAS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || FORRAGENS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || FUMO EM FOLHA NÃO BENEFICIADO; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || LEGUMINOSAS EM BRUTO; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || MATÉRIAS PRIMAS AGRÍCOLAS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || MATÉRIAS PRIMAS TÊXTEIS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || MILHO EM GRÃO, SOJA EM GRÃO, CAFÉ EM COCO, ARROZ EM CASCA, TRIGO EM GRÃO, CANA DE AÇÚCAR, AMENDOIM EM CASCA, BABAÇU; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || OLEAGINOSAS EM BRUTO; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || OVINOS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || PALHA, CERA DE CARNAÚBA; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || PRODUTOS AGRÍCOLAS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || PRODUTOS SEMIACABADOS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || SEMENTES, BAGAS, GRÃOS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || SUÍNOS (PORCOS); REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE || SÊMEN BOVINOS; REPRESENTANTE COMERCIAL E AGENTE DO COMÉRCIO DE","4612500|4613300|4614100|4615000|4616800|4617600|4618401|4618402|4618403|4618499|4619200|4621400|4622200|4623101|4623102|4623103|4623104|4623105|4623106|4623107|4623108|4623109|4623199|4631100|4632001|4632002|4632003|4633801|4633802|4633803|4634601|4634602|4634603|4634699|4635401|4635402|4635403|4635499|4636201|4636202|4637101|4637102|4637103|4637104|4637105|4637106|4637107|4637199|4639701|4639702|4641901|4641902|4641903|4642701|4642702|4643501|4643502|4644301|4644302|4645101|4645102|4645103|4646001|4646002|4647801|4647802|4649401|4649402|4649403|4649404|4649405|4649406|4649407|4649408|4649409|4649410|4649499|4651601|4651602|4652400|4661300|4662100|4663000|4664800|4665600|4669901|4669999|4671100|4672900|4673700|4674500|4679601|4679602|4679603|4679604|4679699|4681801|4681802|4681803|4681804|4681805|4682600|4683400|4684201|4684202|4684299|4685100|4686901|4686902|4687701|4687702|4687703|4689301|4689302|4689399|4691500|4692300|4693100","OK","","","nao-ratificado"
